id,y,pred
8138,3,3
8139,1,1
8140,0,0
8141,1,1
8142,2,2
8143,4,4
8144,4,4
8145,1,1
8146,2,2
8147,2,2
8148,3,3
8149,2,2
8150,2,2
8151,4,4
8152,4,4
8153,2,2
8154,0,0
8155,1,1
8156,1,1
8157,4,4
8158,2,2
8159,2,2
8160,4,4
8161,0,0
8162,2,2
8163,1,1
8164,4,4
8165,4,4
8166,4,4
8167,3,3
8168,4,4
8169,2,2
8170,3,3
8171,4,4
8172,1,1
8173,2,2
8174,4,4
8175,2,2
8176,4,4
8177,2,2
8178,3,3
8179,1,1
8180,3,3
8181,4,4
8182,0,0
8183,4,4
8184,2,2
8185,0,0
8186,3,3
8187,0,0
8188,0,0
8189,3,3
8190,3,3
8191,0,0
8192,2,2
8193,1,1
8194,1,1
8195,3,3
8196,3,3
8197,4,4
8198,1,1
8199,4,4
8200,1,1
8201,3,3
8202,1,1
8203,0,0
8204,3,3
8205,2,2
8206,4,4
8207,3,3
8208,4,4
8209,0,1
8210,4,4
8211,2,2
8212,4,4
8213,3,3
8214,3,3
8215,3,3
8216,3,3
8217,1,1
8218,1,1
8219,1,1
8220,1,1
8221,1,1
8222,0,0
8223,0,0
8224,2,2
8225,0,0
8226,2,2
8227,4,4
8228,4,4
8229,2,2
8230,4,4
8231,1,1
8232,4,4
8233,3,3
8234,4,4
8235,4,4
8236,1,1
8237,2,2
8238,4,4
8239,4,4
8240,1,1
8241,2,2
8242,1,1
8243,3,3
8244,0,0
8245,4,4
8246,3,3
8247,0,0
8248,0,0
8249,3,3
8250,1,1
8251,0,0
8252,1,1
8253,1,1
8254,0,0
8255,2,2
8256,2,2
8257,2,2
8258,0,0
8259,3,3
8260,3,3
8261,2,2
8262,1,1
8263,0,1
8264,0,0
8265,2,2
8266,1,1
8267,3,3
8268,2,2
8269,3,3
8270,1,1
8271,1,1
8272,2,2
8273,1,1
8274,2,2
8275,0,0
8276,2,2
8277,0,0
8278,2,2
8279,4,4
8280,2,2
8281,3,3
8282,2,2
8283,0,0
8284,2,2
8285,0,0
8286,3,3
8287,2,2
8288,4,4
8289,2,2
8290,1,1
8291,4,4
8292,2,2
8293,4,4
8294,0,0
8295,4,4
8296,3,3
8297,3,3
8298,2,2
8299,4,4
8300,2,2
8301,1,1
8302,4,3
8303,1,1
8304,3,3
8305,2,2
8306,0,0
8307,2,2
8308,3,4
8309,0,0
8310,3,3
8311,3,3
8312,0,0
8313,4,4
8314,1,1
8315,0,0
8316,0,0
8317,1,1
8318,0,0
8319,1,0
8320,0,0
8321,4,4
8322,3,3
8323,4,4
8324,3,3
8325,1,1
8326,1,1
8327,2,2
8328,3,3
8329,2,2
8330,1,1
8331,3,3
8332,0,0
8333,2,2
8334,4,4
8335,2,2
8336,3,3
8337,1,1
8338,4,4
8339,3,3
8340,3,3
8341,2,1
8342,1,1
8343,2,2
8344,2,2
8345,0,0
8346,3,3
8347,3,3
8348,4,4
8349,4,4
8350,2,2
8351,0,0
8352,4,4
8353,0,0
8354,4,4
8355,0,0
8356,0,0
8357,1,1
8358,2,2
8359,1,1
8360,1,1
8361,3,3
8362,2,2
8363,3,3
8364,1,1
8365,1,1
8366,0,0
8367,1,1
8368,2,2
8369,0,0
8370,4,4
8371,0,0
8372,1,1
8373,2,2
8374,3,3
8375,0,0
8376,0,0
8377,3,3
8378,4,4
8379,2,2
8380,1,1
8381,2,2
8382,3,3
8383,1,1
8384,1,1
8385,0,0
8386,2,2
8387,1,1
8388,3,3
8389,1,1
8390,1,1
8391,0,0
8392,0,1
8393,1,1
8394,4,4
8395,0,0
8396,0,0
8397,4,4
8398,3,3
8399,3,3
8400,1,1
8401,1,1
8402,3,3
8403,4,4
8404,4,4
8405,2,2
8406,0,0
8407,2,2
8408,3,3
8409,2,2
8410,0,0
8411,2,2
8412,4,4
8413,1,1
8414,2,2
8415,4,4
8416,0,0
8417,0,0
8418,4,4
8419,2,2
8420,1,1
8421,1,1
8422,4,4
8423,1,1
8424,2,2
8425,3,3
8426,4,4
8427,0,0
8428,1,1
8429,4,4
8430,0,0
8431,4,4
8432,4,4
8433,1,1
8434,0,0
8435,0,0
8436,2,2
8437,4,4
8438,1,1
8439,0,0
8440,1,1
8441,2,2
8442,0,0
8443,4,4
8444,4,4
8445,4,4
8446,3,3
8447,2,2
8448,4,4
8449,1,1
8450,1,1
8451,0,0
8452,0,0
8453,2,2
8454,4,4
8455,1,1
8456,2,2
8457,0,0
8458,4,4
8459,4,4
8460,4,4
8461,1,1
8462,2,2
8463,2,2
8464,3,3
8465,0,0
8466,2,1
8467,1,1
8468,1,1
8469,4,4
8470,3,3
8471,0,0
8472,4,4
8473,3,3
8474,4,4
8475,2,2
8476,3,3
8477,1,1
8478,2,2
8479,4,4
8480,3,2
8481,0,0
8482,2,2
8483,2,2
8484,0,0
8485,2,2
8486,2,2
8487,0,0
8488,4,4
8489,4,4
8490,3,3
8491,2,2
8492,3,3
8493,0,0
8494,0,0
8495,0,0
8496,1,1
8497,4,4
8498,3,3
8499,1,1
8500,3,3
8501,1,1
8502,3,3
8503,4,4
8504,4,4
8505,1,1
8506,1,1
8507,4,4
8508,4,4
8509,4,4
8510,4,4
8511,2,2
8512,2,1
8513,4,4
8514,2,2
8515,4,4
8516,3,3
8517,1,1
8518,3,3
8519,4,4
8520,0,0
8521,1,1
8522,3,3
8523,4,4
8524,2,2
8525,3,3
8526,2,2
8527,4,4
8528,4,4
8529,4,4
8530,2,2
8531,1,1
8532,3,3
8533,3,3
8534,2,2
8535,0,0
8536,1,1
8537,1,1
8538,0,0
8539,2,1
8540,2,2
8541,1,1
8542,0,0
8543,4,4
8544,2,2
8545,4,4
8546,4,4
8547,2,2
8548,0,0
8549,3,3
8550,4,4
8551,0,0
8552,2,2
8553,3,3
8554,0,0
8555,1,1
8556,0,0
8557,3,3
8558,2,2
8559,0,0
8560,4,4
8561,4,4
8562,1,1
8563,4,4
8564,0,0
8565,0,0
8566,4,4
8567,0,0
8568,1,1
8569,1,1
8570,1,1
8571,2,2
8572,4,4
8573,0,0
8574,4,4
8575,1,1
8576,4,4
8577,2,2
8578,3,3
8579,3,3
8580,0,0
8581,4,3
8582,3,3
8583,3,3
8584,4,4
8585,1,1
8586,2,2
8587,1,1
8588,3,3
8589,3,3
8590,3,3
8591,2,2
8592,0,0
8593,0,0
8594,1,1
8595,2,2
8596,3,3
8597,2,2
8598,3,3
8599,3,3
8600,3,3
8601,1,1
8602,1,1
8603,0,0
8604,0,0
8605,3,3
8606,2,2
8607,0,0
8608,1,1
8609,2,2
8610,0,0
8611,4,4
8612,3,3
8613,4,4
8614,2,2
8615,1,1
8616,3,3
8617,2,2
8618,1,1
8619,4,4
8620,2,2
8621,2,2
8622,0,0
8623,0,0
8624,0,0
8625,0,0
8626,2,2
8627,0,0
8628,4,4
8629,3,3
8630,3,3
8631,1,1
8632,4,4
8633,3,3
8634,4,4
8635,2,2
8636,0,0
8637,3,3
8638,3,3
8639,3,3
8640,1,1
8641,0,0
8642,1,1
8643,3,3
8644,4,4
8645,0,0
8646,1,1
8647,4,4
8648,3,3
8649,3,3
8650,4,4
8651,3,3
8652,3,3
8653,0,0
8654,3,3
8655,0,0
8656,0,0
8657,3,3
8658,2,2
8659,4,4
8660,3,3
8661,2,2
8662,4,4
8663,3,3
8664,0,0
8665,2,2
8666,1,1
8667,4,4
8668,1,1
8669,2,2
8670,0,0
8671,1,1
8672,0,0
8673,4,4
8674,4,4
8675,1,1
8676,4,4
8677,0,0
8678,3,3
8679,0,0
8680,1,1
8681,4,4
8682,2,2
8683,4,4
8684,2,2
8685,3,3
8686,0,0
8687,3,3
8688,3,3
8689,1,0
8690,2,2
8691,0,0
8692,3,3
8693,0,0
8694,3,3
8695,2,2
8696,1,1
8697,4,4
8698,4,4
8699,0,0
8700,1,1
8701,2,2
8702,2,2
8703,1,1
8704,0,0
8705,4,4
8706,1,1
8707,4,4
8708,2,2
8709,3,3
8710,1,1
8711,2,2
8712,3,3
8713,4,4
8714,4,4
8715,4,4
8716,3,3
8717,3,3
8718,1,1
8719,2,2
8720,0,0
8721,2,2
8722,4,4
8723,4,4
8724,1,1
8725,4,4
8726,2,2
8727,3,3
8728,4,4
8729,4,4
8730,1,1
8731,1,1
8732,1,1
8733,3,3
8734,4,4
8735,3,3
8736,0,0
8737,2,2
8738,0,0
8739,4,4
8740,1,1
8741,4,4
8742,3,3
8743,4,4
8744,4,4
8745,1,1
8746,0,0
8747,2,2
8748,4,4
8749,0,0
8750,1,1
8751,2,2
8752,3,3
8753,1,1
8754,0,0
8755,4,4
8756,0,0
8757,1,1
8758,3,3
8759,4,4
8760,0,0
8761,2,2
8762,0,0
8763,2,2
8764,4,4
8765,3,3
8766,1,1
8767,1,1
8768,4,4
8769,0,0
8770,2,2
8771,3,3
8772,0,0
8773,0,0
8774,2,2
8775,2,2
8776,4,4
8777,0,0
8778,0,0
8779,4,4
8780,2,2
8781,2,2
8782,2,2
8783,0,0
8784,1,1
8785,2,2
8786,0,0
8787,0,0
8788,0,0
8789,2,2
8790,3,3
8791,2,2
8792,0,0
8793,0,0
8794,4,4
8795,1,1
8796,4,4
8797,0,0
8798,2,2
8799,4,4
8800,3,3
8801,0,0
8802,2,2
8803,4,4
8804,2,2
8805,0,0
8806,0,0
8807,3,3
8808,4,4
8809,3,3
8810,0,0
8811,1,1
8812,3,2
8813,2,2
8814,3,3
8815,1,1
8816,0,0
8817,1,1
8818,3,3
8819,1,1
8820,1,1
8821,1,1
8822,1,1
8823,3,3
8824,1,1
8825,1,1
8826,3,3
8827,0,0
8828,3,3
8829,0,0
8830,2,2
8831,1,1
8832,4,4
8833,1,1
8834,0,0
8835,2,2
8836,3,3
8837,1,1
8838,2,2
8839,2,2
8840,3,3
8841,4,4
8842,4,4
8843,3,3
8844,0,0
8845,1,1
8846,4,4
8847,3,3
8848,3,3
8849,0,0
8850,2,2
8851,3,3
8852,0,0
8853,3,3
8854,0,0
8855,2,2
8856,4,4
8857,3,3
8858,1,1
8859,1,1
8860,3,3
8861,0,0
8862,1,1
8863,0,0
8864,4,4
8865,2,2
8866,1,1
8867,2,2
8868,3,3
8869,3,3
8870,1,1
8871,0,0
8872,0,0
8873,0,0
8874,3,3
8875,4,4
8876,3,3
8877,3,3
8878,0,0
8879,2,2
8880,4,4
8881,3,3
8882,0,0
8883,0,0
8884,2,2
8885,1,1
8886,4,4
8887,0,0
8888,0,0
8889,4,4
8890,3,3
8891,3,4
8892,1,1
8893,2,2
8894,3,3
8895,1,1
8896,2,2
8897,3,3
8898,4,4
8899,0,0
8900,2,2
8901,2,2
8902,2,2
8903,0,0
8904,1,1
8905,2,2
8906,4,4
8907,4,4
8908,0,0
8909,3,3
8910,4,4
8911,0,0
8912,2,2
8913,3,3
8914,0,0
8915,0,0
8916,0,0
8917,3,3
8918,2,2
8919,1,1
8920,3,3
8921,1,1
8922,4,4
8923,2,2
8924,1,1
8925,1,1
8926,3,1
8927,2,2
8928,0,0
8929,2,2
8930,0,0
8931,0,0
8932,3,3
8933,4,4
8934,0,0
8935,2,2
8936,2,2
8937,1,1
8938,2,2
8939,3,3
8940,1,1
8941,1,1
8942,1,1
8943,3,3
8944,2,2
8945,1,1
8946,2,2
8947,3,3
8948,4,4
8949,1,1
8950,2,2
8951,1,1
8952,1,1
8953,1,1
8954,1,1
8955,1,1
8956,3,3
8957,4,4
8958,1,1
8959,2,2
8960,2,2
8961,1,1
8962,1,1
8963,1,1
8964,1,1
8965,2,2
8966,2,2
8967,4,4
8968,4,4
8969,2,2
8970,4,4
8971,3,3
8972,4,4
8973,0,0
8974,3,3
8975,3,3
8976,1,1
8977,2,2
8978,0,0
8979,4,4
8980,2,2
8981,1,1
8982,0,0
8983,2,2
8984,2,3
8985,1,1
8986,4,4
8987,0,0
8988,4,4
8989,2,2
8990,3,3
8991,3,3
8992,3,3
8993,1,1
8994,1,1
8995,3,2
8996,1,1
8997,1,1
8998,4,4
8999,4,4
9000,4,4
9001,1,1
9002,1,1
9003,4,4
9004,2,2
9005,4,4
9006,2,2
9007,4,4
9008,0,0
9009,4,4
9010,1,1
9011,2,2
9012,2,1
9013,4,4
9014,0,0
9015,4,4
9016,0,0
9017,0,0
9018,0,0
9019,1,1
9020,2,2
9021,4,4
9022,4,4
9023,3,3
9024,1,1
9025,4,4
9026,4,4
9027,2,2
9028,1,1
9029,0,0
9030,2,2
9031,1,1
9032,1,1
9033,2,2
9034,3,3
9035,0,0
9036,4,4
9037,3,3
9038,3,3
9039,4,4
9040,0,0
9041,4,4
9042,0,0
9043,4,4
9044,1,1
9045,4,4
9046,2,2
9047,2,2
9048,0,0
9049,4,4
9050,1,1
9051,3,3
9052,4,4
9053,4,4
9054,3,3
9055,3,3
9056,0,1
9057,4,4
9058,1,1
9059,4,4
9060,2,2
9061,1,1
9062,3,3
9063,2,2
9064,2,2
9065,1,1
9066,0,0
9067,4,4
9068,0,0
9069,0,0
9070,2,2
9071,2,2
9072,2,2
9073,1,1
9074,0,0
9075,2,2
9076,4,4
9077,0,0
9078,1,1
9079,4,4
9080,2,2
9081,2,2
9082,3,3
9083,4,4
9084,3,3
9085,1,1
9086,1,1
9087,2,2
9088,3,3
9089,2,2
9090,4,4
9091,4,4
9092,0,0
9093,0,0
9094,0,0
9095,3,3
9096,3,3
9097,1,1
9098,2,2
9099,0,0
9100,1,1
9101,2,2
9102,1,1
9103,1,1
9104,2,2
9105,3,3
9106,1,1
9107,2,2
9108,4,4
9109,0,0
9110,0,0
9111,1,1
9112,2,2
9113,0,0
9114,2,2
9115,1,1
9116,2,2
9117,1,1
9118,1,1
9119,2,2
9120,1,1
9121,2,2
9122,4,4
9123,0,0
9124,4,4
9125,0,0
9126,2,2
9127,3,3
9128,4,4
9129,1,1
9130,4,4
9131,3,3
9132,4,4
9133,4,4
9134,2,2
9135,0,0
9136,2,2
9137,1,1
9138,3,3
9139,3,3
9140,4,4
9141,4,4
9142,2,2
9143,4,4
9144,4,4
9145,0,0
9146,1,1
9147,3,3
9148,0,0
9149,3,3
9150,0,0
9151,0,0
9152,1,1
9153,0,0
9154,4,4
9155,2,2
9156,1,1
9157,4,4
9158,3,3
9159,1,1
9160,1,1
9161,4,4
9162,1,1
9163,2,2
9164,3,3
9165,3,3
9166,1,1
9167,4,4
9168,3,3
9169,2,2
9170,4,4
9171,0,0
9172,0,0
9173,4,4
9174,4,4
9175,2,2
9176,1,1
9177,1,1
9178,1,1
9179,2,2
9180,4,4
9181,3,3
9182,0,0
9183,0,0
9184,0,0
9185,2,2
9186,4,4
9187,3,3
9188,2,2
9189,1,1
9190,3,3
9191,2,2
9192,4,4
9193,2,2
9194,0,0
9195,0,0
9196,0,0
9197,4,4
9198,0,0
9199,3,3
9200,3,3
9201,1,1
9202,2,2
9203,1,1
9204,4,4
9205,0,0
9206,4,4
9207,4,4
9208,1,1
9209,3,3
9210,1,1
9211,0,0
9212,1,1
9213,1,1
9214,2,2
9215,1,1
9216,0,0
9217,0,0
9218,2,2
9219,3,3
9220,0,0
9221,0,0
9222,2,2
9223,3,3
9224,2,2
9225,3,3
9226,0,0
9227,4,4
9228,1,1
9229,3,3
9230,1,1
9231,4,4
9232,1,1
9233,2,2
9234,3,3
9235,4,4
9236,4,4
9237,4,4
9238,4,4
9239,4,4
9240,4,4
9241,4,4
9242,1,1
9243,1,1
9244,4,4
9245,2,2
9246,3,3
9247,0,0
9248,1,1
9249,0,0
9250,2,2
9251,1,1
9252,0,0
9253,3,3
9254,3,3
9255,3,3
9256,3,3
9257,4,4
9258,3,3
9259,1,1
9260,0,0
9261,4,4
9262,0,0
9263,0,0
9264,0,0
9265,2,2
9266,1,1
9267,3,3
9268,3,3
9269,2,2
9270,4,4
9271,3,3
9272,1,1
9273,1,1
9274,0,0
9275,4,4
9276,2,2
9277,1,1
9278,1,1
9279,1,1
9280,2,2
9281,2,2
9282,1,1
9283,0,0
9284,1,1
9285,3,3
9286,0,0
9287,3,3
9288,4,4
9289,4,4
9290,4,4
9291,0,0
9292,1,1
9293,0,0
9294,2,2
9295,2,2
9296,1,1
9297,1,1
9298,0,0
9299,4,4
9300,1,1
9301,1,1
9302,1,1
9303,2,2
9304,2,2
9305,3,2
9306,4,4
9307,4,4
9308,1,1
9309,3,3
9310,0,0
9311,4,4
9312,4,4
9313,2,2
9314,3,3
9315,3,3
9316,4,4
9317,3,3
9318,4,4
9319,1,1
9320,4,4
9321,0,0
9322,3,3
9323,1,1
9324,1,1
9325,3,3
9326,0,0
9327,4,4
9328,3,3
9329,4,4
9330,4,4
9331,1,1
9332,0,0
9333,3,3
9334,1,2
9335,0,0
9336,4,4
9337,3,3
9338,0,0
9339,0,0
9340,2,2
9341,2,2
9342,4,4
9343,0,0
9344,4,4
9345,2,2
9346,2,2
9347,0,0
9348,0,0
9349,4,4
9350,0,0
9351,1,1
9352,2,2
9353,4,4
9354,0,0
9355,4,4
9356,3,3
9357,4,4
9358,4,4
9359,0,0
9360,3,3
9361,2,2
9362,4,4
9363,2,2
9364,2,2
9365,0,0
9366,4,4
9367,1,1
9368,4,4
9369,0,0
9370,1,1
9371,2,2
9372,3,3
9373,2,2
9374,2,2
9375,4,4
9376,0,0
9377,1,1
9378,1,1
9379,0,0
9380,0,0
9381,1,1
9382,4,4
9383,2,2
9384,4,4
9385,0,0
9386,2,2
9387,4,4
9388,1,1
9389,0,0
9390,4,4
9391,0,0
9392,4,4
9393,0,0
9394,4,4
9395,2,2
9396,3,3
9397,1,1
9398,1,1
9399,3,3
9400,0,0
9401,0,0
9402,1,1
9403,2,2
9404,0,0
9405,2,2
9406,0,0
9407,4,4
9408,0,0
9409,1,1
9410,3,3
9411,4,4
9412,4,4
9413,1,1
9414,3,3
9415,0,0
9416,2,2
9417,4,4
9418,2,2
9419,2,2
9420,0,0
9421,2,3
9422,1,1
9423,0,0
9424,4,4
9425,3,3
9426,0,0
9427,0,0
9428,3,3
9429,0,0
9430,1,1
9431,1,1
9432,4,4
9433,3,3
9434,4,4
9435,3,3
9436,2,2
9437,2,2
9438,1,1
9439,2,2
9440,1,1
9441,1,1
9442,1,1
9443,0,0
9444,4,4
9445,3,3
9446,4,4
9447,2,2
9448,1,1
9449,4,4
9450,0,0
9451,0,0
9452,3,3
9453,3,3
9454,1,1
9455,4,4
9456,4,4
9457,0,0
9458,0,0
9459,0,0
9460,2,2
9461,3,3
9462,0,0
9463,2,2
9464,4,4
9465,4,4
9466,0,0
9467,2,2
9468,4,4
9469,2,2
9470,0,0
9471,1,1
9472,1,1
9473,0,0
9474,0,0
9475,4,4
9476,0,0
9477,3,3
9478,0,0
9479,2,2
9480,4,4
9481,3,3
9482,1,1
9483,3,3
9484,3,3
9485,0,0
9486,1,1
9487,1,1
9488,3,3
9489,4,4
9490,2,2
9491,0,0
9492,2,2
9493,4,4
9494,4,4
9495,2,2
9496,3,3
9497,4,4
9498,3,3
9499,3,3
9500,4,4
9501,4,4
9502,4,4
9503,0,0
9504,0,0
9505,2,2
9506,1,1
9507,4,4
9508,1,1
9509,2,2
9510,4,4
9511,4,4
9512,3,3
9513,3,3
9514,4,4
9515,3,3
9516,0,0
9517,3,3
9518,0,0
9519,3,3
9520,4,4
9521,1,1
9522,2,2
9523,3,3
9524,1,1
9525,2,2
9526,1,1
9527,1,1
9528,4,4
9529,2,2
9530,4,4
9531,0,0
9532,0,0
9533,2,2
9534,1,1
9535,2,2
9536,0,0
9537,0,0
9538,1,1
9539,2,2
9540,1,1
9541,3,3
9542,0,0
9543,2,2
9544,2,2
9545,1,1
9546,0,0
9547,4,4
9548,2,2
9549,2,2
9550,0,0
9551,4,4
9552,1,1
9553,0,0
9554,0,0
9555,4,4
9556,1,1
9557,0,0
9558,0,0
9559,1,1
9560,3,3
9561,1,1
9562,2,2
9563,0,0
9564,3,3
9565,4,4
9566,2,2
9567,0,0
9568,4,4
9569,0,0
9570,4,4
9571,0,0
9572,0,0
9573,1,1
9574,4,4
9575,4,4
9576,1,1
9577,2,2
9578,3,3
9579,0,0
9580,2,2
9581,1,1
9582,1,1
9583,4,4
9584,1,1
9585,2,2
9586,3,3
9587,1,1
9588,3,3
9589,0,0
9590,3,3
9591,0,0
9592,1,1
9593,0,0
9594,4,4
9595,0,0
9596,3,3
9597,0,0
9598,2,2
9599,4,4
9600,1,1
9601,2,2
9602,3,3
9603,4,4
9604,1,1
9605,2,2
9606,4,4
9607,0,0
9608,1,1
9609,4,4
9610,1,1
9611,0,0
9612,2,3
9613,2,2
9614,2,2
9615,3,3
9616,2,2
9617,0,0
9618,3,3
9619,2,2
9620,4,4
9621,2,2
9622,1,1
9623,1,1
9624,0,0
9625,0,0
9626,1,1
9627,4,4
9628,3,3
9629,1,1
9630,3,3
9631,4,4
9632,4,4
9633,0,0
9634,0,0
9635,1,1
9636,0,0
9637,0,0
9638,3,3
9639,1,1
9640,1,1
9641,4,4
9642,1,1
9643,2,2
9644,2,2
9645,4,4
9646,3,3
9647,4,4
9648,2,2
9649,0,0
9650,4,4
9651,0,0
9652,1,1
9653,2,2
9654,2,2
9655,2,2
9656,3,3
9657,2,3
9658,0,0
9659,2,2
9660,3,3
9661,1,1
9662,0,0
9663,4,4
9664,1,1
9665,3,0
9666,3,3
9667,0,0
9668,4,4
9669,2,2
9670,2,2
9671,3,3
9672,2,2
9673,0,0
9674,0,0
9675,2,2
9676,3,3
9677,4,4
9678,0,0
9679,4,4
9680,4,4
9681,2,2
9682,1,1
9683,2,2
9684,3,3
9685,1,1
9686,0,0
9687,0,0
9688,2,2
9689,0,0
9690,3,3
9691,1,1
9692,2,2
9693,0,0
9694,4,4
9695,2,2
9696,1,1
9697,2,2
9698,3,3
9699,2,2
9700,4,4
9701,4,4
9702,1,1
9703,3,3
9704,4,4
9705,2,2
9706,1,1
9707,0,0
9708,0,0
9709,3,3
9710,4,4
9711,1,1
9712,1,1
9713,2,2
9714,4,4
9715,0,0
9716,3,3
9717,4,4
9718,4,4
9719,0,0
9720,4,4
9721,3,3
9722,0,0
9723,1,0
9724,0,0
9725,0,0
9726,2,2
9727,0,0
9728,4,4
9729,2,2
9730,2,2
9731,0,0
9732,0,0
9733,2,2
9734,2,2
9735,4,4
9736,1,1
9737,3,3
9738,3,3
9739,4,4
9740,3,3
9741,0,0
9742,0,0
9743,2,2
9744,4,4
9745,2,2
9746,2,2
9747,4,4
9748,4,4
9749,0,0
9750,3,3
9751,1,1
9752,1,1
9753,1,1
9754,1,1
9755,0,0
9756,0,0
9757,4,4
9758,4,4
9759,3,3
9760,1,1
9761,2,2
9762,4,4
9763,1,1
9764,2,2
9765,3,3
9766,1,1
9767,4,4
9768,2,2
9769,1,1
9770,0,0
9771,0,0
9772,2,2
9773,3,3
9774,0,0
9775,2,2
9776,2,2
9777,1,1
9778,4,4
9779,3,3
9780,3,3
9781,3,3
9782,0,0
9783,4,4
9784,0,0
9785,0,0
9786,4,4
9787,2,2
9788,0,0
9789,1,1
9790,0,0
9791,0,0
9792,0,0
9793,1,1
9794,4,4
9795,2,2
9796,0,0
9797,4,4
9798,1,1
9799,4,4
9800,3,3
9801,2,2
9802,3,3
9803,1,1
9804,0,0
9805,2,2
9806,3,3
9807,2,2
9808,3,3
9809,4,4
9810,4,4
9811,0,0
9812,3,3
9813,0,0
9814,4,4
9815,2,3
9816,2,2
9817,1,1
9818,1,1
9819,0,0
9820,2,2
9821,3,3
9822,3,3
9823,3,3
9824,1,1
9825,4,4
9826,2,2
9827,3,3
9828,4,4
9829,4,4
9830,1,1
9831,3,3
9832,4,4
9833,3,3
9834,4,4
9835,2,2
9836,3,3
9837,0,0
9838,4,4
9839,1,1
9840,1,1
9841,3,3
9842,4,4
9843,0,0
9844,3,3
9845,0,0
9846,2,2
9847,4,4
9848,1,1
9849,3,3
9850,1,1
9851,4,4
9852,3,3
9853,1,1
9854,4,4
9855,3,3
9856,4,4
9857,4,4
9858,2,2
9859,0,0
9860,3,3
9861,3,3
9862,4,4
9863,0,0
9864,1,1
9865,3,3
9866,4,4
9867,2,2
9868,3,3
9869,4,4
9870,1,1
9871,4,4
9872,2,2
9873,0,0
9874,4,4
9875,4,4
9876,1,1
9877,0,0
9878,2,2
9879,0,0
9880,0,0
9881,4,4
9882,0,0
9883,0,0
9884,2,2
9885,3,3
9886,0,0
9887,1,1
9888,2,2
9889,3,3
9890,1,1
9891,1,1
9892,0,0
9893,0,0
9894,1,1
9895,4,4
9896,3,3
9897,1,1
9898,2,2
9899,0,0
9900,4,4
9901,4,4
9902,0,0
9903,3,3
9904,4,4
9905,0,0
9906,4,4
9907,1,1
9908,4,4
9909,1,1
9910,0,0
9911,4,4
9912,0,0
9913,0,0
9914,4,4
9915,3,3
9916,4,4
9917,4,4
9918,0,0
9919,0,0
9920,1,1
9921,0,0
9922,1,1
9923,3,3
9924,0,0
9925,4,4
9926,1,1
9927,3,3
9928,4,4
9929,4,4
9930,2,2
9931,3,3
9932,4,4
9933,2,2
9934,2,2
9935,3,3
9936,0,0
9937,4,4
9938,2,1
9939,4,4
9940,1,1
9941,2,2
9942,2,2
9943,2,2
9944,1,1
9945,3,3
9946,3,3
9947,2,2
9948,0,0
9949,2,2
9950,3,3
9951,2,2
9952,4,4
9953,0,0
9954,2,2
9955,1,1
9956,0,0
9957,3,3
9958,2,2
9959,0,0
9960,1,1
9961,3,3
9962,3,3
9963,0,0
9964,1,1
9965,4,4
9966,3,3
9967,2,2
9968,0,0
9969,4,4
9970,2,2
9971,4,4
9972,1,1
9973,2,2
9974,0,0
9975,2,2
9976,1,1
9977,4,4
9978,2,2
9979,4,4
9980,0,0
9981,1,1
9982,3,3
9983,2,2
9984,1,1
9985,0,0
9986,3,3
9987,0,0
9988,0,0
9989,0,0
9990,4,4
9991,4,4
9992,1,1
9993,0,0
9994,2,2
9995,0,0
9996,3,3
9997,0,0
9998,1,1
9999,2,2
10000,4,4
10001,3,3
10002,1,1
10003,2,2
10004,4,4
10005,3,3
10006,2,2
10007,3,3
10008,2,2
10009,0,0
10010,0,0
10011,1,1
10012,4,4
10013,2,2
10014,3,3
10015,3,3
10016,3,3
10017,4,4
10018,3,3
10019,4,4
10020,0,0
10021,0,0
10022,2,2
10023,3,3
10024,1,1
10025,2,2
10026,2,2
10027,3,3
10028,0,0
10029,0,0
10030,4,4
10031,0,0
10032,3,3
10033,2,2
10034,3,3
10035,1,1
10036,1,1
10037,4,4
10038,1,1
10039,2,2
10040,1,1
10041,4,4
10042,2,2
10043,0,0
10044,0,0
10045,1,1
10046,3,3
10047,2,2
10048,0,0
10049,1,1
10050,2,2
10051,3,3
10052,0,0
10053,0,0
10054,3,3
10055,4,4
10056,0,0
10057,2,4
10058,3,3
10059,0,0
10060,2,2
10061,4,4
10062,4,4
10063,1,1
10064,0,0
10065,4,4
10066,4,4
10067,1,1
10068,3,3
10069,1,1
10070,2,2
10071,1,1
10072,2,2
10073,4,4
10074,1,1
10075,2,2
10076,1,1
10077,0,0
10078,4,4
10079,1,1
10080,0,0
10081,2,2
10082,3,3
10083,0,0
10084,2,2
10085,3,3
10086,2,2
10087,3,3
10088,1,1
10089,3,3
10090,1,1
10091,3,3
10092,3,3
10093,2,2
10094,3,3
10095,1,1
10096,3,3
10097,3,3
10098,3,3
10099,2,2
10100,4,4
10101,2,2
10102,4,4
10103,2,2
10104,4,4
10105,3,3
10106,2,2
10107,4,4
10108,2,2
10109,3,3
10110,3,3
10111,0,0
10112,2,2
10113,1,1
10114,1,1
10115,3,3
10116,3,3
10117,3,3
10118,2,2
10119,0,0
10120,3,3
10121,0,0
10122,3,3
10123,2,2
10124,4,4
10125,4,4
10126,4,4
10127,3,3
10128,2,2
10129,4,4
10130,1,1
10131,4,4
10132,1,1
10133,1,1
10134,3,3
10135,2,2
10136,3,3
